tweet_id,source_row,annotation_category,tweet_text_raw,text_clean,word_count,count,hate_speech,offensive_language,neither,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
T0790,13221,Offensive language,Moreno be a little bitch. You dumb bitch.,moreno be a little bitch you dumb bitch,8,3,0,3,0,0.9371879,0.05330778,0.009504261,-0.92768365,Negative
T0791,13246,Offensive language,Murda mook #rip to that shit,murda mook rip to that shit,6,3,0,3,0,0.89345074,0.09391771,0.012631575,-0.88081914,Negative
T0792,13297,Offensive language,My bitch cold not average you couldn't fuck my last bitch,my bitch cold not average you couldn t fuck my last bitch,12,3,1,2,0,0.8323239,0.14262852,0.025047531,-0.80727637,Negative
T0793,13301,Offensive language,My bitch get on my nerves,my bitch get on my nerves,6,3,0,3,0,0.80869913,0.16568044,0.025620332,-0.7830788,Negative
T0794,13309,Offensive language,"My bitch work for chic fil and she says this is not real b ""@Dory: RT TO SAVE A LIFE http://t.co/5d42kQVo50""",my bitch work for chic fil and she says this is not real b rt to save a life,19,3,0,3,0,0.87161434,0.11852014,0.009865552,-0.8617488,Negative
T0795,13334,Offensive language,"My dad just said ""Karl was always the biggest pussy of all 3 of the kids, I'm sorry Karl, but... You're just a pussy"" I love my dad LMFAO",my dad just said karl was always the biggest pussy of all of the kids i m sorry karl but you re just a pussy i love my dad lmfao,30,3,0,3,0,0.7197384,0.17825514,0.10200641,-0.617732,Negative
T0796,13364,Offensive language,My hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe IT AINT.,my hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe it aint,25,3,1,2,0,0.35606954,0.36035123,0.28357917,-0.072490364,Neutral
T0797,13412,Neither,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults,my nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults,14,3,1,0,2,0.698627,0.28340352,0.017969538,-0.68065745,Negative
T0798,13422,Offensive language,My niccas was too Real fa these Streets #RIP Ike #Free Nwax http://t.co/0a2dy3vZkm,my niccas was too real fa these streets rip ike free nwax,12,3,1,2,0,0.32004374,0.46762213,0.21233408,-0.10770966,Neutral
T0799,13436,Offensive language,My nigga so stiff but his bitch even stiffer 💯👫💏👊.... Me that is 💯,my nigga so stiff but his bitch even stiffer me that is,12,3,0,3,0,0.13979521,0.42473963,0.4354652,0.29566997,Positive
T0800,13464,Offensive language,My sex game better than yo ex niggah,my sex game better than yo ex niggah,8,6,1,5,0,0.2359577,0.37467533,0.38936698,0.15340929,Positive
T0801,13470,Offensive language,My sister is such a bitch to me when she don't get her way,my sister is such a bitch to me when she don t get her way,15,3,0,3,0,0.92907965,0.063358024,0.0075623584,-0.9215173,Negative
T0802,13481,Offensive language,My teacher talm bout she would make every senior go to da army fa 2yrs 😒 bitch please meat ainnn doin uh damn thang,my teacher talm bout she would make every senior go to da army fa yrs bitch please meat ainnn doin uh damn thang,23,3,0,3,0,0.76442474,0.21739213,0.018183086,-0.7462416,Negative
T0803,13490,Offensive language,N dat bitch sound like a man if dats ya grandma fucc yu too,n dat bitch sound like a man if dats ya grandma fucc yu too,14,3,1,2,0,0.8817703,0.108633116,0.009596643,-0.87217367,Negative
T0804,13494,Neither,"NBA, handle your zebras.",nba handle your zebras,4,3,0,0,3,0.5013356,0.45275626,0.045908105,-0.45542753,Negative
T0805,13498,Offensive language,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!,news flash obama won the election and increase their numbers in congress stop with the bullshit already and compromise bitches,20,3,1,2,0,0.65530485,0.2673465,0.077348635,-0.5779562,Negative
T0806,13499,Neither,NFC South is trash juice,nfc south is trash juice,5,3,0,1,2,0.83455634,0.14872716,0.016716518,-0.8178398,Negative
T0807,13511,Offensive language,"Nah fuck em bitter heat bitches ""@YeIIowbang: Funny seeing heat and bulls fans get along lol""",nah fuck em bitter heat bitches funny seeing heat and bulls fans get along lol,15,3,0,3,0,0.5270672,0.28523454,0.18769829,-0.33936888,Negative
T0808,13523,Offensive language,Nannie bitch don't talk to that hoe with ha extra bs ass @lilmenifee__ 😂😂😂😩✌️💯👏🙅👎,nannie bitch don t talk to that hoe with ha extra bs ass,13,3,0,3,0,0.93570423,0.055392332,0.008903455,-0.9268008,Negative
T0809,13540,Offensive language,Need some Hispanic pussy,need some hispanic pussy,4,3,0,3,0,0.30761418,0.46481642,0.22756936,-0.08004482,Neutral
T0810,13561,Neither,Never seen a tinted yellow tongue before. She just ate a lemon jolly rancher?,never seen a tinted yellow tongue before she just ate a lemon jolly rancher,14,3,0,0,3,0.2401225,0.7020345,0.057842996,-0.1822795,Neutral
T0811,13562,Neither,Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1,never seen purple bird poop until today lol,8,3,0,0,3,0.41140693,0.48661652,0.10197656,-0.30943036,Neutral
T0812,13577,Offensive language,New boss said my buttons on my shirt can't be white. So I colored them hoes with a sharpie 😂 glossy,new boss said my buttons on my shirt can t be white so i colored them hoes with a sharpie glossy,21,3,0,3,0,0.26194412,0.5899285,0.14812739,-0.11381672,Neutral
T0813,13582,Offensive language,New strategy to get bitches: Be Bruno Mars,new strategy to get bitches be bruno mars,8,3,0,3,0,0.19089626,0.6275147,0.18158902,-0.0093072355,Neutral
T0814,13587,Hate speech,Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http://t.co/ug647wUIE4,next time u gone call a darky a nicca call dat coon a jungle bunny boondocks p s i,19,3,2,1,0,0.540938,0.4186142,0.040447712,-0.5004903,Negative
T0815,13604,Offensive language,Nigga I fire this nina like it's the first day in the job and the bitch over slept.,nigga i fire this nina like it s the first day in the job and the bitch over slept,19,3,0,3,0,0.87274796,0.109290235,0.017961869,-0.8547861,Negative
T0816,13629,Offensive language,"Nigga, this bitch is scaring me. Pass me the blunt 😂😂",nigga this bitch is scaring me pass me the blunt,10,3,1,2,0,0.90789807,0.0739879,0.018114002,-0.88978404,Negative
T0817,13636,Hate speech,Niggas actin like hoes most of em bitches,niggas actin like hoes most of em bitches,8,3,2,1,0,0.78180516,0.19905777,0.019137045,-0.76266813,Negative
T0818,13637,Offensive language,Niggas ain't loyal gott bitches stiffer than you,niggas ain t loyal gott bitches stiffer than you,9,3,1,2,0,0.8012843,0.18198486,0.016730776,-0.7845535,Negative
T0819,13652,Offensive language,Niggas be wanting bitches with money ..but be broke as dirt 😂😂😂👎👎👎✌️,niggas be wanting bitches with money but be broke as dirt,11,6,1,5,0,0.8033056,0.18046169,0.016232722,-0.7870729,Negative
T0820,13655,Offensive language,Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now,niggas cry when they get hit high and cry when they get hit low nfl full of pussies now,19,3,0,3,0,0.89754903,0.09395506,0.008495911,-0.8890531,Negative
T0821,13670,Offensive language,Niggas put on wigs and act like bitches for retweets 😒that shit fu,niggas put on wigs and act like bitches for retweets that shit fu,13,3,0,3,0,0.8910103,0.101161376,0.0078282785,-0.883182,Negative
T0822,13674,Hate speech,Niggas sleepin with bitches grandmas??? Lmfao maury fake af,niggas sleepin with bitches grandmas lmfao maury fake af,9,3,2,1,0,0.81032246,0.17835467,0.011322964,-0.7989995,Negative
T0823,13704,Neither,Nipple banana monkey!,nipple banana monkey,3,3,0,1,2,0.054597486,0.72925264,0.21614988,0.1615524,Neutral
T0824,13712,Hate speech,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",no half breed spic has any right to say anything to any anglo ever and should be killed for doing so,21,4,3,1,0,0.9406821,0.053537123,0.005780691,-0.9349014,Negative
T0825,13715,Offensive language,No less than 3 bad bitches in my bed at a time...,no less than bad bitches in my bed at a time,11,3,0,3,0,0.7957713,0.18676117,0.017467534,-0.77830374,Negative
T0826,13718,Offensive language,No more hoes n oz,no more hoes n oz,5,3,0,3,0,0.6940335,0.27403158,0.031934895,-0.6620986,Negative
T0827,13744,Hate speech,"No. Its wrong to try to change #faggots> There is no ""therapy"" so #tcot should understand and sympathize like they are #retards>",no its wrong to try to change faggots there is no therapy so tcot should understand and sympathize like they are retards,22,3,2,1,0,0.902926,0.091020755,0.0060532233,-0.8968728,Negative
T0828,13772,Offensive language,Not eating pussy is un-American.,not eating pussy is un american,6,3,1,2,0,0.8374179,0.15007973,0.012502336,-0.8249156,Negative
T0829,13773,Offensive language,Not even 20 and I've already smoked out 2 countries bitch. I do what the fuck I want.,not even and i ve already smoked out countries bitch i do what the fuck i want,17,3,0,3,0,0.6769724,0.2749307,0.048096932,-0.62887543,Negative
T0830,13793,Neither,Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing. #TidyTerrorist http://t.co/sb3U1XpeG4,note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing tidyterrorist,17,3,0,0,3,0.64949095,0.3383443,0.012164763,-0.6373262,Negative
T0831,13807,Neither,Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye,now i m listening to lil spook getting the good kinda sad imma be single this fall i know you ll getting annoyed with me on your tl but aye,30,3,0,0,3,0.6816946,0.27172726,0.046578106,-0.6351165,Negative
T0832,13809,Offensive language,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin,now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin,28,3,1,2,0,0.77274656,0.2139671,0.013286352,-0.7594602,Negative
T0833,13826,Offensive language,Now when I put this pussy on Vivian she bet not be playing 😂😭😏,now when i put this pussy on vivian she bet not be playing,13,3,0,3,0,0.47337466,0.38284025,0.14378509,-0.32958958,Negative
T0834,13828,Neither,"Now, the Jihadi networks waking up & claiming #Raqqa radio “confirmed” two planes shot down & 1 pilot captured. #ISIS #Syria",now the jihadi networks waking up claiming raqqa radio confirmed two planes shot down pilot captured isis syria,18,3,0,0,3,0.53409034,0.45626864,0.009640926,-0.5244494,Negative
T0835,13862,Offensive language,"Offensively, Joe Johnson just as good as LeBron. If not better. Don't @ me pussies",offensively joe johnson just as good as lebron if not better don t me pussies,15,3,0,3,0,0.07011925,0.3180801,0.6118007,0.5416814,Positive
T0836,13869,Offensive language,Oh bitch you lurkin !? Well bitch I'm TWERKIN 😂🙌,oh bitch you lurkin well bitch i m twerkin,9,3,0,3,0,0.58927894,0.25221622,0.15850484,-0.4307741,Negative
T0837,13877,Neither,Oh my. There was an Oreo baked into that chocolate chip cookie. #surprise,oh my there was an oreo baked into that chocolate chip cookie surprise,13,3,0,0,3,0.004905221,0.06306136,0.93203336,0.92712814,Positive
T0838,13896,Offensive language,"Oh, no. Not Whitney! It can't b true! >sob, sob, weep, sob< Oh, the crack industry has lost their champion! #RIPWhitney, ya dumb bitch.",oh no not whitney it can t b true sob sob weep sob oh the crack industry has lost their champion ripwhitney ya dumb bitch,25,3,0,3,0,0.94805825,0.043383107,0.008558713,-0.93949956,Negative
T0839,13903,Neither,Ok so not all the shows on Cartoon Network are complete trash. Stevm Universe is awwwwwesomeeeeee,ok so not all the shows on cartoon network are complete trash stevm universe is awwwwwesomeeeeee,16,3,0,0,3,0.38977972,0.2857799,0.32444045,-0.06533927,Negative
T0840,13926,Offensive language,Ole girl really told me she doesn't care if her boyfriend has hoes. This is what's wrong with our generation.,ole girl really told me she doesn t care if her boyfriend has hoes this is what s wrong with our generation,22,3,0,2,1,0.89645875,0.09712728,0.006413958,-0.8900448,Negative
T0841,13946,Hate speech,Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*,omg you won t say it to my face stupid ass hoes talkin shit imma whoop her ass over dramatic teenage girls,22,3,2,1,0,0.94861126,0.041330285,0.010058497,-0.93855274,Negative
T0842,13949,Neither,"Omoide Yokocho : Shinjuku, Tokyo, Japan / Japón by Lost in Japan, by Miguel Michán http://t.co/7J2uXi5501",omoide yokocho shinjuku tokyo japan jap n by lost in japan by miguel mich n,15,3,0,0,3,0.014452113,0.9468008,0.038747065,0.024294952,Neutral
T0843,13950,Offensive language,On GC I l8v3 dis bitch http://t.co/DmxSOT02Qg,on gc i l v dis bitch,7,3,0,3,0,0.6168362,0.26310316,0.12006056,-0.49677563,Negative
T0844,13982,Neither,One of the world's most prominent Jihadi forums just got shut down → http://t.co/9vafK90DOU,one of the world s most prominent jihadi forums just got shut down,13,3,0,0,3,0.7655938,0.22646119,0.007944969,-0.7576489,Negative
T0845,14072,Neither,Our female guinea pig is pregnant 🎊🎉🎁😍😍😍,our female guinea pig is pregnant,6,3,1,0,2,0.0024117446,0.015944915,0.9816434,0.97923166,Positive
T0846,14094,Offensive language,Pappadeaux bread with the scampi butter RT @_ChickenGeorge Her pussy tastes like? http://t.co/QFqYC7G7px,pappadeaux bread with the scampi butter rt her pussy tastes like,11,3,0,3,0,0.077929966,0.8437853,0.078284636,0.00035467,Neutral
T0847,14120,Offensive language,People are such bitches!!! Complaining over stupid things!,people are such bitches complaining over stupid things,8,3,0,3,0,0.9463272,0.046316557,0.0073561277,-0.9389711,Negative
T0848,14129,Offensive language,"People love to touch my hair ""ooo is this real?"" Yes bitch is yours?",people love to touch my hair ooo is this real yes bitch is yours,14,3,0,3,0,0.09743341,0.21477535,0.6877912,0.59035784,Positive
T0849,14130,Hate speech,People on this site are fucking retarded sometimes,people on this site are fucking retarded sometimes,8,3,3,0,0,0.9118471,0.07075302,0.017399851,-0.89444727,Negative
