tweet_id,source_row,count,hate_speech,offensive_language,neither,class,tweet_text
T1465,24611,3,0,3,0,1,its been 5 years and this bitch still thinks im over how she did me over. I dont think so. *decline*
T1466,24667,3,0,1,2,2,"lmaoooo RT @PhillyTheBoss: Everything on BET is trash. RT @MrCOOK_: B-Rad RT @fkinLIVE: White Mike was on BET, he can't be trash"
T1467,24689,3,0,0,3,2,lol they replaced the big yellow chicken with Homer
T1468,24715,3,0,3,0,1,"me: *complains about suburban white girls*
suburban white girl: you're a bitch
me: ok u literally just proved my point"
T1469,24728,3,1,2,0,1,my bitch stay my bitch so don't look she keep that pussy tucked
T1470,24736,3,0,0,3,2,"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?"""
T1471,24754,3,0,3,0,1,"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL"
T1472,24782,3,1,2,0,1,no flex zone.... hoe
T1473,24796,3,0,3,0,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
T1474,24819,3,2,1,0,0,omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid
T1475,24829,3,0,3,0,1,"one deep in my phantom ghost, bad bitch with me excuse me where my manners go"
T1476,24852,3,0,3,0,1,pimps up hoes down!!! http://t.co/NuI9uJvfA2
T1477,24880,3,0,3,0,1,pussy so good i juss save that shit for lataa
T1478,24897,3,0,0,3,2,respect the birds. peace in pieces.
T1479,24902,6,0,6,0,1,"running the game for 5 years guess that's why my feet hurt , wonder when they bite me do these bitches teeth hurt &#9995;&#128175;"
T1480,24980,3,0,3,0,1,stupid bitch
T1481,24993,3,0,0,3,2,teeth can make or break a person. you could be a 10 and have yellow teeth and immediately drop to a 2.
T1482,25000,3,0,3,0,1,that bitch!!! how can she treat Turtle like that?
T1483,25004,3,0,3,0,1,that hoe that you in love with? that's that hoe I mess around with
T1484,25006,3,1,2,0,1,that lil bitch released the exclusive shower photos between niggas. #trustisbroken
T1485,25010,3,0,2,1,1,"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin"
T1486,25019,3,0,3,0,1,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl
T1487,25074,3,0,3,0,1,this bitch is winning with popcorn&#8230;&#8230; @mc3Josh #Masterchef
T1488,25081,3,0,3,0,1,"this could be my last breath
I'ma take my time, cause I'ma go out the same way I came in
Right by the pussy with nothin' on my mind"
T1489,25087,3,0,0,3,2,this is why i love birds. http://t.co/Gk2wiNhBkw
T1490,25095,3,0,3,0,1,this shit so trash lol
T1491,25167,6,0,6,0,1,well ain't that a bitch
T1492,25174,3,1,2,0,1,what a retard lol
T1493,25182,3,0,3,0,1,when bitches be tryna wash their shit on the low lol funny af
T1494,25205,3,0,3,0,1,why did the fins sign finnegan? hes a certified bitch
T1495,25216,3,0,3,0,1,"why you act like a little booshie bitch now, that's why you don't have friends hoe"
T1496,25219,3,1,2,0,1,will u love dat nigga even if he lose it all... or will u dip like the groupie hoes searching for another &#11088;&#65039;
T1497,25221,3,0,0,3,2,wish I had a brownie or a dab to knock me out rn
T1498,25263,3,0,3,0,1,you a hoe nigga forreal
T1499,25266,3,1,2,0,1,you ain't gotta be a dyke to like hoes
T1500,25269,3,0,3,0,1,you can masturbate anytime bitch lol &#8220;@greyyygoose: I just want some damn alone time. Fucccckkkkkk! Lol&#8221;
